,imageName,x0,x1,y0,y1
3122,50997597,2377,2477,1470,1570
3123,50997597,2284,2384,978,1078
3124,50997597,2269,2369,1272,1372
3125,50997597,2164,2264,1314,1414
3126,50997597,2148,2248,1446,1546
3127,50997597,2103,2203,1542,1642
3128,50997597,2099,2199,1606,1706
3129,50997597,3103,3203,951,1051
3130,50997597,1894,1994,1239,1339
3131,50997597,1870,1970,1084,1184
3132,50997597,1864,1964,71,171
3133,50997597,1834,1934,624,724
3134,50997597,1799,1899,1333,1433
3135,50997597,1656,1756,739,839
3136,50997597,1634,1734,1310,1410
3137,50997597,1628,1728,829,929
3138,50997597,1617,1717,917,1017
3139,50997597,1597,1697,1091,1191
3140,50997597,1526,1626,1037,1137
3141,50997597,857,957,764,864
3142,50997597,1886,1986,1640,1740
3143,50997597,3141,3241,657,757
3144,50997624,2647,2747,2697,2797
3145,50997624,2661,2761,2637,2737
3146,50997624,2552,2652,2586,2686
3147,50997624,2662,2762,2665,2765
3148,50997624,2600,2700,2678,2778
3149,50997624,2614,2714,2566,2666
3150,50997624,2646,2746,2593,2693
3151,50997624,2502,2602,2552,2652
3152,50997624,2611,2711,2523,2623
3153,50997624,2501,2601,2135,2235
3154,50997624,2847,2947,3248,3348
3155,50997624,2444,2544,2316,2416
3156,50997624,2639,2739,2749,2849
3157,50997624,2965,3065,2632,2732
3158,50997624,2566,2666,2183,2283
3159,50997624,2560,2660,2861,2961
3160,50997624,2897,2997,2620,2720
3161,50997624,2772,2872,2385,2485
3162,50997624,2789,2889,2778,2878
3163,50997624,2856,2956,2995,3095
3164,50997624,2827,2927,3113,3213
3165,50997624,2693,2793,2376,2476
3166,50997624,2756,2856,2333,2433
3167,50997624,2875,2975,2442,2542
3168,50997624,2514,2614,2656,2756
3169,50997624,318,418,2741,2841
3170,50997624,2482,2582,3094,3194
3171,50997624,468,568,2781,2881
3172,50997624,1105,1205,2361,2461
3173,50997624,1114,1214,2427,2527
3174,50997624,1635,1735,2424,2524
3175,50997624,1675,1775,2591,2691
3176,50997624,1715,1815,2173,2273
3177,50997624,1766,1866,2720,2820
3178,50997624,1843,1943,2701,2801
3179,50997624,1875,1975,3019,3119
3180,50997624,2985,3085,3030,3130
3181,50997624,1898,1998,2641,2741
3182,50997624,2101,2201,2073,2173
3183,50997624,2147,2247,2675,2775
3184,50997624,2240,2340,2514,2614
3185,50997624,2249,2349,3000,3100
3186,50997624,2397,2497,2246,2346
3187,50997624,2445,2545,2691,2791
3188,50997624,2465,2565,2234,2334
3189,50997624,2482,2582,2492,2592
3190,50997624,1916,2016,2749,2849
3191,50997624,3045,3145,2732,2832
3192,50997651,2523,2623,910,1010
3193,50997651,3248,3348,770,870
3194,50997651,2519,2619,571,671
3195,50997651,2514,2614,1496,1596
3196,50997651,2515,2615,941,1041
3197,50997651,2627,2727,1288,1388
3198,50997651,2615,2715,1341,1441
3199,50997651,1119,1219,109,209
3200,50997651,2928,3028,901,1001
3201,50997651,2940,3040,744,844
3202,50997651,2979,3079,648,748
3203,50997651,2984,3084,799,899
3204,50997651,3067,3167,1075,1175
3205,50997651,3071,3171,1014,1114
3206,50997651,2737,2837,1403,1503
3207,50997651,2641,2741,648,748
3208,50997651,2429,2529,754,854
3209,50997651,2350,2450,1294,1394
3210,50997651,2292,2392,1096,1196
3211,50997651,2283,2383,1195,1295
3212,50997651,2267,2367,1473,1573
3213,50997651,2262,2362,1280,1380
3214,50997651,2060,2160,173,273
3215,50997651,1930,2030,1260,1360
3216,50997651,1843,1943,494,594
3217,50997651,1806,1906,1412,1512
3218,50997651,1643,1743,926,1026
3219,50997651,1491,1591,1075,1175
3220,50997651,1328,1428,433,533
3221,50997651,1290,1390,1288,1388
3222,50997651,1194,1294,1193,1293
3223,50997651,2353,2453,513,613
3224,50997651,3448,3548,539,639
3225,50997678,1902,2002,2358,2458
3226,50997678,1946,2046,2327,2427
3227,50997678,1880,1980,2392,2492
3228,50997678,1928,2028,2301,2401
3229,50997678,2508,2608,2132,2232
3230,50997678,1673,1773,2076,2176
3231,50997678,2510,2610,2487,2587
3232,50997678,1473,1573,2239,2339
3233,50997678,2650,2750,2831,2931
3234,50997678,2649,2749,2304,2404
3235,50997678,2610,2710,2396,2496
3236,50997678,2529,2629,2385,2485
3237,50997678,2370,2470,2602,2702
3238,50997678,2720,2820,2288,2388
3239,50997678,2756,2856,2693,2793
3240,50997678,2494,2594,2659,2759
3241,50997678,2446,2546,2825,2925
3242,50997678,2432,2532,2399,2499
3243,50997678,2826,2926,2759,2859
3244,50997678,2987,3087,2549,2649
3245,50997678,2420,2520,2905,3005
3246,50997678,2244,2344,2775,2875
3247,50997678,1134,1234,2946,3046
3248,50997678,1986,2086,2587,2687
3249,50997678,1443,1543,2657,2757
3250,50997678,1474,1574,2295,2395
3251,50997678,1528,1628,2209,2309
3252,50997678,1582,1682,2105,2205
3253,50997678,1623,1723,2449,2549
3254,50997678,1681,1781,2238,2338
3255,50997678,2076,2176,2835,2935
3256,50997678,1702,1802,2303,2403
3257,50997678,1745,1845,2421,2521
3258,50997678,1803,1903,2339,2439
3259,50997678,1861,1961,2709,2809
3260,50997678,1866,1966,3211,3311
3261,50997678,1892,1992,2800,2900
3262,50997678,3033,3133,2655,2755
3263,50997678,1710,1810,2484,2584
3264,50997678,3342,3442,2986,3086
3265,50997742,2919,3019,69,169
3266,50997742,2817,2917,379,479
3267,50997742,1495,1595,546,646
3268,50997742,2838,2938,116,216
3269,50997742,2727,2827,1136,1236
3270,50997742,2675,2775,396,496
3271,50997742,2676,2776,922,1022
3272,50997742,2974,3074,400,500
3273,50997742,2542,2642,385,485
3274,50997742,2469,2569,39,139
3275,50997742,2451,2551,582,682
3276,50997742,2427,2527,760,860
3277,50997742,2383,2483,160,260
3278,50997742,2122,2222,848,948
3279,50997742,2099,2199,301,401
3280,50997742,2525,2625,1070,1170
3281,50997742,3153,3253,222,322
3282,50997769,2334,2434,3026,3126
3283,50997769,2528,2628,3172,3272
3284,50997769,2862,2962,3222,3322
3285,50997769,3033,3133,3262,3362
3286,50997769,1850,1950,1603,1703
3287,50997769,1869,1969,2823,2923
3288,50997769,2210,2310,2695,2795
3289,50997769,2434,2534,3089,3189
3290,50997769,2520,2620,3100,3200
3291,50997769,2871,2971,3169,3269
3292,50997769,3044,3144,3085,3185
3293,50997769,3080,3180,2889,2989
3294,50997769,3076,3176,2554,2654
3295,50997769,3095,3195,2970,3070
3296,50997769,3201,3301,3088,3188
3297,50997769,3312,3412,2642,2742
3298,50997796,3611,3711,274,374
3299,50997796,3502,3602,509,609
3300,50997796,3381,3481,214,314
3301,50997796,3754,3854,3,103
3302,50997796,3751,3851,26,126
3303,50997796,3344,3444,245,345
3304,50997796,728,828,187,287
3305,50997796,3684,3784,135,235
3306,50997796,3617,3717,7,107
3307,50997796,3569,3669,377,477
3308,50997796,3543,3643,157,257
3309,50997796,3473,3573,163,263
3310,50997796,3441,3541,513,613
3311,50997796,3371,3471,477,577
3312,50997796,3210,3310,481,581
3313,50997796,3124,3224,949,1049
3314,50997796,3011,3111,809,909
3315,50997796,2902,3002,1015,1115
3316,50997796,2744,2844,743,843
3317,50997796,2654,2754,949,1049
3318,50997796,2468,2568,1489,1589
3319,50997796,2246,2346,1476,1576
3320,50997796,1689,1789,1103,1203
3321,50997796,1445,1545,635,735
3322,50997796,1292,1392,1047,1147
3323,50997796,1095,1195,83,183
3324,50997796,880,980,436,536
3325,50997796,3198,3298,614,714
3326,50997823,981,1081,2955,3055
3327,50997823,3543,3643,3156,3256
3328,50997823,3440,3540,3006,3106
3329,50997823,3309,3409,3098,3198
3330,50997823,3601,3701,3175,3275
3331,50997823,2177,2277,1890,1990
3332,50997823,3488,3588,3127,3227
3333,50997823,3477,3577,3074,3174
3334,50997823,1422,1522,2166,2266
3335,50997823,3421,3521,2899,2999
3336,50997823,3391,3491,3270,3370
3337,50997823,3382,3482,2829,2929
3338,50997823,2076,2176,1914,2014
3339,50997823,1956,2056,2973,3073
3340,50997823,3221,3321,3027,3127
3341,50997823,2024,2124,2940,3040
3342,50997823,3135,3235,2645,2745
3343,50997823,3125,3225,2975,3075
3344,50997823,2632,2732,2874,2974
3345,50997823,2572,2672,3211,3311
3346,50997823,3285,3385,3031,3131
3347,50997823,3216,3316,2599,2699
3348,50998059,869,969,59,159
3349,50998059,1081,1181,837,937
3350,50998059,1170,1270,217,317
3351,50998059,1414,1514,608,708
3352,50998059,1733,1833,1427,1527
3353,50998059,2512,2612,557,657
3354,50998086,1139,1239,1661,1761
3355,50998086,1103,1203,1545,1645
3356,50998086,1730,1830,1808,1908
3357,50998086,1953,2053,1851,1951
3358,50998113,913,1013,58,158
3359,50998113,1281,1381,400,500
3360,50998113,1699,1799,1198,1298
3361,50998113,2057,2157,610,710
3362,50998113,2474,2574,750,850
3363,50998204,2133,2233,2023,2123
3364,50998204,2180,2280,1792,1892
3365,50998204,2201,2301,1736,1836
3366,50998204,2555,2655,1800,1900
3367,50998258,1054,1154,2326,2426
3368,50998258,1192,1292,2149,2249
3369,50998258,1276,1376,2014,2114
3370,50998258,1350,1450,2181,2281
3371,50998258,1600,1700,1941,2041
3372,50998258,1653,1753,1867,1967
3373,50998258,1824,1924,1611,1711
3374,50998258,3135,3235,3215,3315
3375,50998440,2334,2434,1910,2010
3376,50998440,334,434,2746,2846
3377,50998440,2006,2106,2362,2462
3378,50998440,2025,2125,1886,1986
3379,50998440,2085,2185,2594,2694
3380,50998440,2149,2249,2100,2200
3381,50998440,2229,2329,1900,2000
3382,50998440,2404,2504,2679,2779
3383,50998440,2425,2525,1984,2084
3384,50998440,2455,2555,2384,2484
3385,50998440,2611,2711,2688,2788
3386,50998440,2721,2821,2232,2332
3387,50998440,2870,2970,2393,2493
3388,50998494,1614,1714,2274,2374
3389,50998494,1043,1143,2517,2617
3390,50998494,1340,1440,2211,2311
3391,50998494,1400,1500,2446,2546
3392,50998494,1615,1715,1982,2082
3393,50998494,1631,1731,2048,2148
3394,50998494,1678,1778,2219,2319
3395,50998494,1761,1861,2147,2247
3396,50998494,1771,1871,1999,2099
3397,50998494,2308,2408,2660,2760
3398,50998494,2383,2483,2721,2821
3399,50998494,2667,2767,2250,2350
3400,50998580,1379,1479,1013,1113
3401,50998580,1291,1391,852,952
3402,50998580,1406,1506,935,1035
3403,50998981,1077,1177,2129,2229
3404,50998981,1095,1195,2048,2148
3405,50999008,1062,1162,2260,2360
3406,50999008,1076,1176,2259,2359
3407,50999008,1115,1215,2270,2370
3408,50999008,1148,1248,2305,2405
3409,50999008,1274,1374,2360,2460
3410,50999008,1312,1412,2429,2529
3411,50999094,857,957,327,427
3412,50999094,1285,1385,43,143
3413,50999094,1395,1495,3,103
3414,50999094,1504,1604,421,521
3415,50999094,1573,1673,469,569
3416,50999148,1183,1283,10,110
3417,50999148,1357,1457,369,469
3418,50999148,1440,1540,651,751
3419,50999148,2481,2581,183,283
3420,50999246,1067,1167,545,645
3421,50999246,1120,1220,704,804
3422,50999246,1618,1718,158,258
3423,50999246,1679,1779,494,594
3424,51049053,2316,2416,550,650
3425,51049053,2247,2347,719,819
3426,51049053,1480,1580,1230,1330
3427,51049053,1635,1735,1110,1210
3428,51049053,1679,1779,1057,1157
3429,51049053,2334,2434,1536,1636
3430,51049053,2412,2512,910,1010
3431,51049053,2497,2597,1212,1312
3432,51049053,2508,2608,835,935
3433,51049053,3084,3184,1500,1600
3434,51049053,3123,3223,546,646
3435,51049080,1454,1554,1896,1996
3436,51049080,1428,1528,1939,2039
3437,51049080,2539,2639,2043,2143
3438,51049080,1284,1384,2197,2297
3439,51049080,1361,1461,2227,2327
3440,51049080,1368,1468,2087,2187
3441,51049080,1508,1608,1936,2036
3442,51049080,2163,2263,1297,1397
3443,51049080,2221,2321,2089,2189
3444,51049080,2488,2588,2216,2316
3445,51049080,3304,3404,2740,2840
3446,51049107,1554,1654,301,401
3447,51049107,1521,1621,266,366
3448,51049107,1553,1653,326,426
3449,51049107,1332,1432,811,911
3450,51049107,1904,2004,574,674
3451,51049107,2232,2332,773,873
3452,51049107,2292,2392,664,764
3453,51049107,2409,2509,500,600
3454,51049107,2428,2528,666,766
3455,51049107,2562,2662,639,739
3456,51049107,2549,2649,489,589
3457,51049107,2790,2890,1176,1276
3458,51049107,2853,2953,1129,1229
3459,51049107,3068,3168,1041,1141
3460,51049134,1810,1910,2347,2447
3461,51049134,1796,1896,2342,2442
3462,51049134,1799,1899,2368,2468
3463,51049134,1777,1877,2353,2453
3464,51049134,1848,1948,2348,2448
3465,51049134,1161,1261,2348,2448
3466,51049134,1338,1438,2427,2527
3467,51049134,1139,1239,2354,2454
3468,51049134,1176,1276,2360,2460
3469,51049134,1307,1407,2455,2555
3470,51049134,1123,1223,2392,2492
3471,51049134,1192,1292,2319,2419
3472,51049134,1823,1923,2296,2396
3473,51049134,1379,1479,2440,2540
3474,51049134,2196,2296,2073,2173
3475,51049134,1210,1310,2436,2536
3476,51049134,1187,1287,2610,2710
3477,51049134,2280,2380,2114,2214
3478,51049134,2470,2570,2228,2328
3479,51049134,2120,2220,2950,3050
3480,51049134,2140,2240,1605,1705
3481,51049134,1060,1160,2677,2777
3482,51049134,1799,1899,2439,2539
3483,51049134,1297,1397,2532,2632
3484,51049134,1286,1386,2299,2399
3485,51049134,1143,1243,2260,2360
3486,51049134,2116,2216,2344,2444
3487,51049134,2540,2640,2616,2716
3488,51049462,1503,1603,606,706
3489,51049462,211,311,462,562
3490,51049462,1184,1284,492,592
3491,51049462,1338,1438,511,611
3492,51049462,1532,1632,494,594
3493,51049462,1599,1699,379,479
3494,51049462,1602,1702,181,281
3495,51049462,1711,1811,1101,1201
3496,51049462,2310,2410,1261,1361
3497,51049489,1137,1237,1925,2025
3498,51049489,1108,1208,1931,2031
3499,51049489,1134,1234,1893,1993
3500,51049489,1105,1205,1940,2040
3501,51049489,1148,1248,1947,2047
3502,51049489,1102,1202,1879,1979
3503,51049489,1303,1403,2088,2188
3504,51049489,1979,2079,1497,1597
3505,51049489,1295,1395,2052,2152
3506,51049489,1986,2086,1516,1616
3507,51049489,1453,1553,2176,2276
3508,51049489,1418,1518,2152,2252
3509,51049489,1947,2047,1447,1547
3510,51049489,1692,1792,1476,1576
3511,51049489,1608,1708,2338,2438
3512,51049489,1649,1749,1484,1584
3513,51049489,473,573,2293,2393
3514,51049489,1365,1465,1761,1861
3515,51049489,1979,2079,1403,1503
3516,51049489,1283,1383,1846,1946
3517,51049489,1446,1546,2204,2304
3518,51049489,1740,1840,1445,1545
3519,51049489,1755,1855,1914,2014
3520,51049489,1391,1491,2008,2108
3521,51049489,1417,1517,1802,1902
3522,51049489,1354,1454,1604,1704
3523,51049489,1343,1443,2224,2324
3524,51049489,1502,1602,1727,1827
3525,51049489,2136,2236,1536,1636
3526,51049516,979,1079,334,434
3527,51049516,1098,1198,391,491
3528,51049516,1057,1157,161,261
3529,51049516,1094,1194,746,846
3530,51049516,1095,1195,85,185
3531,51049516,1449,1549,255,355
3532,51049516,1793,1893,496,596
3533,51049516,1980,2080,171,271
3534,51049516,2146,2246,1191,1291
3535,51049516,2340,2440,197,297
3536,51049543,1746,1846,2453,2553
3537,51049543,1740,1840,2474,2574
3538,51049543,1774,1874,2456,2556
3539,51049543,1784,1884,2469,2569
3540,51049543,1723,1823,2485,2585
3541,51049543,1722,1822,2494,2594
3542,51049543,1796,1896,2433,2533
3543,51049543,1716,1816,2441,2541
3544,51049543,943,1043,2411,2511
3545,51049543,1648,1748,2271,2371
3546,51049543,1654,1754,2309,2409
3547,51049543,942,1042,2388,2488
3548,51049543,1907,2007,2473,2573
3549,51049543,1231,1331,2132,2232
3550,51049543,1044,1144,1698,1798
3551,51049543,1004,1104,2325,2425
3552,51049543,1607,1707,1732,1832
3553,51049543,1498,1598,1646,1746
3554,51049543,1745,1845,2357,2457
3555,51049543,1712,1812,2095,2195
3556,51049628,1449,1549,724,824
3557,51049628,1588,1688,702,802
3558,51049628,1299,1399,561,661
3559,51049628,1420,1520,602,702
3560,51049628,1485,1585,571,671
3561,51049628,1538,1638,410,510
3562,51049628,1574,1674,277,377
3563,51049628,1582,1682,631,731
3564,51049628,1696,1796,311,411
3565,51049628,1790,1890,1012,1112
3566,51049628,1825,1925,479,579
3567,51049628,1932,2032,900,1000
3568,51049628,2363,2463,1154,1254
3569,51049655,1559,1659,1840,1940
3570,51049655,1596,1696,1862,1962
3571,51049655,1585,1685,1805,1905
3572,51049655,1640,1740,1904,2004
3573,51049655,1730,1830,1989,2089
3574,51049655,936,1036,2096,2196
3575,51049655,1628,1728,2002,2102
3576,51049655,1839,1939,1751,1851
3577,51049655,398,498,1721,1821
3578,51049655,1575,1675,1744,1844
3579,51049655,1714,1814,1519,1619
3580,51049655,1823,1923,1859,1959
3581,51049655,2196,2296,1422,1522
3582,51049682,1036,1136,370,470
3583,51049682,997,1097,200,300
3584,51049682,1341,1441,266,366
3585,51049682,1744,1844,429,529
3586,51049682,1802,1902,167,267
3587,51049682,1978,2078,768,868
3588,51049682,2074,2174,1161,1261
3589,51049682,2129,2229,202,302
3590,51070197,1873,1973,2244,2344
3591,51070197,1211,1311,2491,2591
3592,51070197,1890,1990,2217,2317
3593,51070197,2101,2201,2371,2471
3594,51070197,1066,1166,2399,2499
3595,51070197,1179,1279,2327,2427
3596,51070197,1250,1350,2243,2343
3597,51070197,1458,1558,1996,2096
3598,51070197,1469,1569,2125,2225
3599,51070197,1728,1828,1618,1718
3600,51070197,1821,1921,2171,2271
3601,51070197,1835,1935,1666,1766
3602,51070197,1933,2033,2310,2410
3603,51070197,2012,2112,1679,1779
3604,51070197,2203,2303,2430,2530
3605,53580611,2468,2568,849,949
3606,53580611,2467,2567,823,923
3607,53580611,2503,2603,852,952
3608,53580611,2427,2527,825,925
3609,53580611,2495,2595,878,978
3610,53580611,1829,1929,1220,1320
3611,53580611,1889,1989,1295,1395
3612,53580611,2085,2185,1304,1404
3613,53580611,2408,2508,410,510
3614,53580611,2402,2502,1669,1769
3615,53580611,2994,3094,754,854
3616,53580638,2095,2195,2436,2536
3617,53580638,1864,1964,1795,1895
3618,53580638,2346,2446,3136,3236
3619,53580638,2462,2562,2357,2457
3620,53580638,1725,1825,1932,2032
3621,53580638,3352,3452,2435,2535
3622,53580638,3494,3594,2681,2781
3623,53580665,1859,1959,757,857
3624,53580665,1251,1351,360,460
3625,53580665,1275,1375,578,678
3626,53580665,1852,1952,755,855
3627,53580665,1904,2004,712,812
3628,53580665,1127,1227,421,521
3629,53580665,1026,1126,866,966
3630,53580665,1357,1457,771,871
3631,53580665,1375,1475,883,983
3632,53580665,1869,1969,617,717
3633,53580665,1965,2065,1066,1166
3634,53580692,1345,1445,2441,2541
3635,53580692,1332,1432,2464,2564
3636,53580692,1335,1435,2474,2574
3637,53580692,1283,1383,2329,2429
3638,53580692,1307,1407,2396,2496
3639,53580692,1355,1455,2725,2825
3640,53580692,1238,1338,2320,2420
3641,53580692,1326,1426,2283,2383
3642,53580692,2462,2562,2357,2457
3643,53580692,1437,1537,2371,2471
3644,53580692,2107,2207,2373,2473
3645,53580692,2446,2546,2546,2646
3646,53580804,1520,1620,350,450
3647,53580804,930,1030,242,342
3648,53580804,1400,1500,449,549
3649,53580804,1439,1539,103,203
3650,53580804,1646,1746,561,661
3651,53580804,1663,1763,97,197
3652,53580804,1737,1837,94,194
3653,53580804,2010,2110,577,677
3654,53580804,2935,3035,596,696
3655,53580804,3087,3187,501,601
3656,53580831,1438,1538,2797,2897
3657,53580831,1143,1243,3055,3155
3658,53580831,1328,1428,3031,3131
3659,53580831,1441,1541,3114,3214
3660,53580831,1617,1717,2686,2786
3661,53580831,1794,1894,2886,2986
3662,53580831,1795,1895,3137,3237
3663,53580831,2666,2766,2782,2882
3664,53580831,2749,2849,2663,2763
3665,53580831,2750,2850,2920,3020
3666,53580831,2809,2909,2292,2392
3667,53580858,2827,2927,257,357
3668,53580858,2976,3076,68,168
3669,53580858,1762,1862,529,629
3670,53580858,2640,2740,269,369
3671,53580858,2740,2840,430,530
3672,53580858,2998,3098,590,690
3673,53580858,3167,3267,132,232
3674,53580858,3225,3325,157,257
3675,53580858,3305,3405,41,141
3676,53580858,3306,3406,837,937
3677,53580858,3574,3674,106,206
3678,53580885,2502,2602,3035,3135
3679,53580885,1575,1675,2295,2395
3680,53580885,2378,2478,2541,2641
3681,53580885,2492,2592,2665,2765
3682,53580885,2499,2599,2881,2981
3683,53580885,2645,2745,3233,3333
3684,53580885,2782,2882,3244,3344
3685,53580885,2818,2918,2916,3016
3686,53580885,3038,3138,3089,3189
3687,53580885,3280,3380,3161,3261
3688,53580885,3426,3526,3067,3167
3689,53580885,3489,3589,3096,3196
3690,53580885,3511,3611,3150,3250
3691,53582710,1691,1791,1778,1878
3692,53582710,1975,2075,2152,2252
3693,53582710,2193,2293,1921,2021
3694,53582710,927,1027,1113,1213
3695,53582710,1448,1548,1797,1897
3696,53582710,1540,1640,1805,1905
3697,53582710,1804,1904,1448,1548
3698,53582710,1927,2027,1699,1799
3699,53582710,2012,2112,2260,2360
3700,53582710,2170,2270,1772,1872
3701,53582710,2212,2312,1683,1783
3702,53582710,2258,2358,1960,2060
3703,53582710,2253,2353,1602,1702
3704,53582710,2319,2419,1746,1846
3705,53582710,2422,2522,1998,2098
3706,53582764,1412,1512,1893,1993
3707,53582764,1748,1848,2083,2183
3708,53582764,1937,2037,1612,1712
3709,53582764,2034,2134,1736,1836
3710,53582764,210,310,1439,1539
3711,53582764,1273,1373,1901,2001
3712,53582764,1475,1575,1443,1543
3713,53582764,1621,1721,1659,1759
3714,53582764,1825,1925,2253,2353
3715,53582764,1895,1995,1697,1797
3716,53582764,1950,2050,1900,2000
3717,53582764,2022,2122,1916,2016
3718,53582764,2189,2289,1928,2028
3719,53582818,705,805,2086,2186
3720,53582818,774,874,2108,2208
3721,53582818,890,990,2237,2337
3722,53582818,1154,1254,1796,1896
3723,53582818,1277,1377,2016,2116
3724,53582818,1399,1499,1873,1973
3725,53582818,1507,1607,1734,1834
3726,53582818,1514,1614,2423,2523
3727,53582818,1698,1798,2013,2113
3728,53582818,1789,1889,2033,2133
3729,53582818,1980,2080,1804,1904
3730,53582818,2058,2158,1955,2055
3731,53582818,2073,2173,2059,2159
3732,53582818,2072,2172,1892,1992
3733,53582818,2241,2341,2247,2347
3734,53586869,3474,3574,1513,1613
3735,53586869,2941,3041,100,200
3736,53586896,2525,2625,1657,1757
3737,53586896,3430,3530,551,651
3738,53586960,1938,2038,781,881
3739,53586960,1936,2036,757,857
3740,53586960,1880,1980,595,695
3741,53586960,1952,2052,823,923
3742,53586960,1623,1723,871,971
3743,53586960,1901,2001,539,639
3744,53587131,1145,1245,670,770
3745,53587131,1489,1589,1026,1126
3746,53587131,1995,2095,879,979
3747,53587131,2841,2941,751,851
3748,53587131,1036,1136,408,508
3749,53587131,1354,1454,725,825
3750,53587131,1577,1677,1105,1205
3751,53587131,1640,1740,981,1081
3752,53587131,1822,1922,931,1031
3753,53587131,2152,2252,1145,1245
3754,53587131,2196,2296,1248,1348
3755,53587572,2785,2885,493,593
3756,53587572,2293,2393,649,749
3757,53587572,1518,1618,1029,1129
3758,53587572,2752,2852,1309,1409
3759,53587572,2557,2657,500,600
3760,53587572,2487,2587,1459,1559
3761,53587572,2438,2538,793,893
3762,53587572,2425,2525,1781,1881
3763,53587572,2339,2439,902,1002
3764,53587572,2335,2435,702,802
3765,53587572,2294,2394,800,900
3766,53587572,2254,2354,1164,1264
3767,53587572,2196,2296,1222,1322
3768,53587572,2085,2185,809,909
3769,53587572,1627,1727,858,958
3770,53587572,1578,1678,740,840
3771,53587572,2813,2913,726,826
3772,53587572,2873,2973,1187,1287
3773,53587599,2613,2713,522,622
3774,53587599,2354,2454,735,835
3775,53587599,2261,2361,1676,1776
3776,53587599,2107,2207,956,1056
3777,53587599,2088,2188,483,583
3778,53587599,1980,2080,1006,1106
3779,53587599,1913,2013,693,793
3780,53587599,1899,1999,1271,1371
3781,53587599,2461,2561,1209,1309
3782,53587599,1272,1372,844,944
3783,53587599,1570,1670,161,261
3784,53587599,1558,1658,572,672
3785,53587599,1552,1652,642,742
3786,53587599,1529,1629,1421,1521
3787,53587599,1438,1538,890,990
3788,53587599,1390,1490,511,611
3789,53587599,1393,1493,582,682
3790,53587599,1582,1682,1288,1388
3791,53587599,1643,1743,81,181
